country_code,year,age,mxM,mxF,mxB
404,1997,27,0.00575477,0.00650611,0.00613032
404,1997,28,0.00598318,0.00684554,0.00641433
404,1997,29,0.00621412,0.00717644,0.00669536
404,1997,30,0.00653467,0.00752508,0.00703008
404,1997,31,0.00675476,0.00777736,0.00726642
404,1997,32,0.00713402,0.0081716,0.00765342
404,1997,33,0.00747238,0.00851162,0.0079929
404,1997,34,0.007839,0.00888921,0.00836531
404,1997,35,0.00827362,0.00930963,0.00879306
404,1997,36,0.00866363,0.00966482,0.00916589
404,1997,37,0.00906826,0.01000896,0.0095405
404,1997,38,0.00950995,0.01039192,0.00995302
404,1997,39,0.00990846,0.0106999,0.0103064
404,1997,40,0.01045763,0.0110872,0.01077453
404,1997,41,0.01075613,0.01130964,0.01103511
404,1997,42,0.01134222,0.0116568,0.01150103
404,1997,43,0.01175192,0.01192145,0.01183767
404,1997,44,0.01229218,0.01226215,0.01227696
404,1997,45,0.01293391,0.01268277,0.01280638
404,1997,46,0.0134563,0.01307452,0.01326198
404,1997,47,0.0141398,0.01354088,0.01384742
404,1997,48,0.01496435,0.01416921,0.01458956
404,1997,49,0.01576297,0.01480202,0.0153053
404,1997,50,0.01683515,0.01562257,0.016245
404,1997,51,0.01748611,0.01618002,0.01683115
404,1997,52,0.01860083,0.01703971,0.01779486
404,1997,53,0.01945893,0.01773262,0.01854257
404,1997,54,0.02045579,0.01856244,0.01942209
404,1997,55,0.02149064,0.01943412,0.02033466
404,1997,56,0.02260833,0.02040983,0.02133977
404,1997,57,0.02382448,0.02144889,0.02242648
404,1997,58,0.02545125,0.02281813,0.02388128
404,1997,59,0.02715418,0.02427987,0.02543004
404,1997,60,0.02957572,0.02625773,0.02758642
404,1997,61,0.03128406,0.02785764,0.02923657
404,1997,62,0.03399859,0.03019657,0.03173626
404,1997,63,0.03648374,0.03252418,0.03413797
404,1997,64,0.0391954,0.03511896,0.03679404
404,1997,65,0.04218638,0.03805102,0.03977087
404,1997,66,0.04434455,0.03995424,0.04180043
404,1997,67,0.04703723,0.04222008,0.04426197
404,1997,68,0.05011338,0.04487055,0.04711299
404,1997,69,0.05326664,0.04753642,0.05002162
404,1997,70,0.05781539,0.05138694,0.05422706
404,1997,71,0.06088584,0.05387033,0.05701408
404,1997,72,0.06620813,0.05817982,0.06179325
404,1997,73,0.07082055,0.06182947,0.06586865
404,1997,74,0.0760499,0.06597827,0.07049716
404,1997,75,0.08174232,0.07047629,0.07555107
404,1997,76,0.0875066,0.07468255,0.08047688
404,1997,77,0.09363614,0.07906637,0.08563916
404,1997,78,0.10132918,0.08491376,0.09231535
404,1997,79,0.1083783,0.08964261,0.0981157
404,1997,80,0.11752594,0.09667903,0.10614411
404,1997,81,0.12610553,0.10329965,0.11365417
404,1997,82,0.13937503,0.11561801,0.12634689
404,1997,83,0.1516395,0.12661361,0.13782524
404,1997,84,0.16596326,0.13958352,0.15126764
404,1997,85,0.17901422,0.15194235,0.16376765
404,1997,86,0.19412968,0.16546946,0.17784674
404,1997,87,0.20910388,0.17875453,0.19171813
404,1997,88,0.22547982,0.1938248,0.20715338
404,1997,89,0.24162461,0.20825169,0.22214552
404,1997,90,0.26133269,0.22848613,0.24207765
404,1997,91,0.27666971,0.24073548,0.25543229
404,1997,92,0.29858936,0.2620912,0.27663998
404,1997,93,0.31910341,0.28143077,0.29589529
404,1997,94,0.34110977,0.30279299,0.31687273
404,1997,95,0.36478521,0.32624089,0.33947969
404,1997,96,0.38694302,0.34799121,0.3599032
404,1997,97,0.40859813,0.36936743,0.3788678
404,1997,98,0.43005934,0.39091659,0.39686233
404,1997,99,0.45782874,0.42017346,0.4249887
404,1997,100,0.51441701,0.48215377,0.49159899
404,1998,0,0.07752604,0.06467618,0.0711282
404,1998,1,0.01683562,0.01565276,0.01624551
404,1998,2,0.010546,0.00965252,0.01010004
404,1998,3,0.00717287,0.00643861,0.00680628
404,1998,4,0.00502549,0.00444828,0.00473724
404,1998,5,0.00373617,0.00329746,0.00351701
404,1998,6,0.00308774,0.00270862,0.0028983
404,1998,7,0.00263295,0.00233571,0.00248437
404,1998,8,0.00230683,0.00207021,0.00218852
404,1998,9,0.00208638,0.00191128,0.00199883
404,1998,10,0.00195585,0.00182466,0.00189026
404,1998,11,0.00189358,0.00178662,0.00184011
404,1998,12,0.00191356,0.00183296,0.00187327
404,1998,13,0.00199453,0.00194846,0.0019715
404,1998,14,0.00215107,0.00212866,0.00213987
404,1998,15,0.00236493,0.00237635,0.00237063
404,1998,16,0.00264039,0.00262986,0.00263513
404,1998,17,0.00298423,0.00292376,0.00295405
404,1998,18,0.00333403,0.00325428,0.00329422
404,1998,19,0.00368635,0.00357263,0.00362958
404,1998,20,0.00405311,0.00392398,0.00398865
404,1998,21,0.00439031,0.00422571,0.00430815
404,1998,22,0.00469702,0.00460577,0.00465147
404,1998,23,0.00495167,0.00497554,0.00496359
404,1998,24,0.00517831,0.00535012,0.00526411
404,1998,25,0.00539093,0.00574364,0.00556705
404,1998,26,0.00558832,0.00613336,0.0058605
404,1998,27,0.00581295,0.0065072,0.00615972
404,1998,28,0.00605148,0.00685065,0.00645074
404,1998,29,0.00629287,0.00719061,0.00674148
404,1998,30,0.00662443,0.00754233,0.00708322
404,1998,31,0.00685492,0.00780111,0.00732798
404,1998,32,0.00724368,0.00820069,0.00772229
404,1998,33,0.00759341,0.00854621,0.00807015
404,1998,34,0.00797382,0.00892989,0.00845248
404,1998,35,0.00842102,0.00935946,0.00889112
404,1998,36,0.00882299,0.00971917,0.00927215
404,1998,37,0.00924147,0.01006932,0.00965664
404,1998,38,0.00969322,0.01045447,0.01007527
404,1998,39,0.01010288,0.01076817,0.01043703
404,1998,40,0.01066268,0.01115528,0.01091033
404,1998,41,0.01097125,0.01138786,0.01118095
404,1998,42,0.01156396,0.01173134,0.01164833
404,1998,43,0.01198555,0.01200454,0.01199514
404,1998,44,0.01253622,0.01235043,0.01244222
404,1998,45,0.01318907,0.01277678,0.01298005
404,1998,46,0.01372407,0.0131755,0.01344535
404,1998,47,0.01441813,0.01364873,0.01402625
404,1998,48,0.01525204,0.01427793,0.01477622
404,1998,49,0.01606007,0.01491441,0.01551977
404,1998,50,0.01714267,0.01572863,0.01646872
404,1998,51,0.01780244,0.0162925,0.0170669
404,1998,52,0.01892127,0.01714356,0.01802885
404,1998,53,0.01978765,0.01783749,0.01877955
404,1998,54,0.02079247,0.01866485,0.01966148
404,1998,55,0.02184126,0.01953799,0.02058182
404,1998,56,0.02296507,0.02051244,0.02158418
404,1998,57,0.02419459,0.02155332,0.02266795
404,1998,58,0.02583067,0.02291263,0.02411036
404,1998,59,0.02754819,0.02436995,0.02564963
404,1998,60,0.02998822,0.02632208,0.02778471
404,1998,61,0.03171394,0.02793278,0.02944222
404,1998,62,0.03443739,0.03024911,0.03192925
404,1998,63,0.03693307,0.03256931,0.03433062
404,1998,64,0.03965626,0.03515544,0.03698366
404,1998,65,0.04265574,0.03807764,0.03995251
404,1998,66,0.04479108,0.03996834,0.04196725
404,1998,67,0.04744746,0.04221188,0.04440575
404,1998,68,0.05048175,0.04483005,0.04721674
404,1998,69,0.0535944,0.04747635,0.05008277
404,1998,70,0.05808607,0.05126243,0.05420928
404,1998,71,0.06111831,0.05374339,0.05698698
404,1998,72,0.06636679,0.05798951,0.06172519
404,1998,73,0.07091171,0.06159697,0.06576674
404,1998,74,0.07605738,0.06569294,0.07032127
404,1998,75,0.0816591,0.07012862,0.07526778
404,1998,76,0.08733601,0.07428719,0.08012169
404,1998,77,0.09337921,0.07861374,0.08523004
404,1998,78,0.1009786,0.08439242,0.0918052
404,1998,79,0.10794368,0.0890662,0.09748858
404,1998,80,0.11699245,0.09604055,0.10540443
404,1998,81,0.12556569,0.10265606,0.11292331
404,1998,82,0.13878225,0.11493228,0.12561113
404,1998,83,0.15101386,0.12590429,0.1370781
404,1998,84,0.16529181,0.13884398,0.1505076
404,1998,85,0.17832469,0.15118627,0.16300672
404,1998,86,0.19342217,0.16471865,0.17703286
404,1998,87,0.20838432,0.17799556,0.19086208
404,1998,88,0.22473888,0.19305899,0.20630293
404,1998,89,0.2408923,0.20751221,0.22123425
404,1998,90,0.26057922,0.22773824,0.24105381
404,1998,91,0.27598481,0.24005295,0.25448977
404,1998,92,0.29792074,0.26145142,0.27585629
404,1998,93,0.31849752,0.28087434,0.29524834
404,1998,94,0.34059293,0.30235035,0.31623692
404,1998,95,0.36435167,0.3259648,0.33902559
404,1998,96,0.38670056,0.34795815,0.35968145
404,1998,97,0.40860314,0.36965962,0.37865155
404,1998,98,0.43069089,0.39260312,0.39925027
404,1998,99,0.45968679,0.42506134,0.42931243
404,1998,100,0.51771906,0.49076677,0.494268
404,1999,0,0.07520559,0.0626569,0.06895834
404,1999,1,0.01593003,0.01482809,0.01538038
404,1999,2,0.01000058,0.00913571,0.00956889
404,1999,3,0.00680487,0.00608465,0.00644524
404,1999,4,0.00477533,0.00420311,0.00448955
404,1999,5,0.00355026,0.00311468,0.00333268
404,1999,6,0.00294026,0.0025614,0.00275096
404,1999,7,0.00251391,0.00221364,0.00236384
404,1999,8,0.00220577,0.00196513,0.00208547
404,1999,9,0.00199742,0.00181808,0.00190774
404,1999,10,0.00187648,0.0017387,0.00180758
404,1999,11,0.00182268,0.00170476,0.00176372
404,1999,12,0.00184548,0.0017532,0.00179935
404,1999,13,0.00192761,0.0018707,0.00189916
404,1999,14,0.00208519,0.00205172,0.00206846
404,1999,15,0.00230105,0.00230141,0.00230123
404,1999,16,0.00257658,0.00255424,0.00256542
404,1999,17,0.00292167,0.00284958,0.00288568
404,1999,18,0.00327391,0.0031809,0.00322748
404,1999,19,0.00362311,0.00349928,0.0035613
404,1999,20,0.00398705,0.00385042,0.00391885
404,1999,21,0.00432277,0.00414885,0.00423596
404,1999,22,0.00462974,0.00453013,0.00458002
404,1999,23,0.00488635,0.00490213,0.00489423
404,1999,24,0.00511621,0.00527962,0.00519778
404,1999,25,0.0053347,0.0056772,0.00550568
404,1999,26,0.00553758,0.00607339,0.00580503
404,1999,27,0.00576954,0.0064543,0.00611135
404,1999,28,0.00601452,0.00680155,0.00640746
404,1999,29,0.0062622,0.00715196,0.00670651
404,1999,30,0.00659916,0.00750655,0.00705237
404,1999,31,0.00683591,0.0077727,0.00730392
404,1999,32,0.00722892,0.00817812,0.00770326
404,1999,33,0.00758515,0.00852982,0.00805739
404,1999,34,0.00797378,0.0089204,0.00844722
404,1999,35,0.00842725,0.0093609,0.0088945
404,1999,36,0.00883571,0.00972576,0.00928141
404,1999,37,0.00926314,0.01008303,0.00967393
404,1999,38,0.00972071,0.01047057,0.01009667
404,1999,39,0.010138,0.01079145,0.01046588
404,1999,40,0.01070383,0.01117795,0.01094193
404,1999,41,0.0110209,0.01142357,0.01122333
404,1999,42,0.01161674,0.01176206,0.01168989
404,1999,43,0.01204812,0.01204597,0.01204704
404,1999,44,0.01260588,0.01239801,0.01250089
404,1999,45,0.01326616,0.01283123,0.01304602
404,1999,46,0.01381121,0.0132386,0.01352076
404,1999,47,0.01451242,0.01372056,0.01410984
404,1999,48,0.01535152,0.0143508,0.01484143
404,1999,49,0.01616586,0.01499227,0.0155922
404,1999,50,0.01725375,0.01579843,0.01656689
404,1999,51,0.01792065,0.01637093,0.01718138
404,1999,52,0.01903925,0.01721104,0.01814775
404,1999,53,0.01991123,0.01790631,0.01890352
404,1999,54,0.02092023,0.01873043,0.01978672
404,1999,55,0.02197814,0.01960528,0.02071491
404,1999,56,0.02310395,0.02057793,0.0217205
404,1999,57,0.02434131,0.0216208,0.02280704
404,1999,58,0.02597846,0.02296671,0.02423461
404,1999,59,0.02770061,0.02441745,0.02576144
404,1999,60,0.03014483,0.02633517,0.02786454
404,1999,61,0.03187803,0.02795823,0.02951711
404,1999,62,0.03459751,0.03024389,0.03197615
404,1999,63,0.0370914,0.03255217,0.03436688
404,1999,64,0.03981256,0.03512394,0.03700984
404,1999,65,0.04280781,0.03802972,0.03996381
404,1999,66,0.04491924,0.03990216,0.04194955
404,1999,67,0.04754369,0.04211519,0.04435692
404,1999,68,0.05054259,0.04468751,0.04713152
404,1999,69,0.05362161,0.04730154,0.04995957
404,1999,70,0.05805973,0.05099982,0.05399426
404,1999,71,0.06106433,0.05347451,0.05673683
404,1999,72,0.0662474,0.05764736,0.06141068
404,1999,73,0.07074497,0.06121712,0.06544247
404,1999,74,0.0758404,0.06526847,0.06997242
404,1999,75,0.08138964,0.06965079,0.07485771
404,1999,76,0.08701601,0.07377071,0.07962998
404,1999,77,0.09299763,0.07804219,0.08467316
404,1999,78,0.1005181,0.08374047,0.09118799
404,1999,79,0.1074109,0.08833661,0.09677157
404,1999,80,0.1163705,0.09521482,0.10454218
404,1999,81,0.1249247,0.10179433,0.11199732
404,1999,82,0.13807537,0.1139963,0.12463809
404,1999,83,0.15025967,0.12490878,0.13609414
404,1999,84,0.16447421,0.13777405,0.14947064
404,1999,85,0.17746765,0.15004678,0.16194049
404,1999,86,0.19252191,0.16352205,0.17593205
404,1999,87,0.20744258,0.17671908,0.18964457
404,1999,88,0.22374166,0.19169017,0.20497242
404,1999,89,0.23986156,0.20606334,0.21986601
404,1999,90,0.25947343,0.22614995,0.23950061
404,1999,91,0.27487718,0.23836938,0.25275262
404,1999,92,0.2967392,0.2596166,0.27403686
404,1999,93,0.31721984,0.27888183,0.29343065
404,1999,94,0.339128,0.30014653,0.31430894
404,1999,95,0.36257169,0.32347839,0.33671408
404,1999,96,0.38458594,0.34510157,0.35711338
404,1999,97,0.4060784,0.36631118,0.37575513
404,1999,98,0.42731574,0.38725119,0.39258205
404,1999,99,0.45475392,0.41526084,0.42120796
404,1999,100,0.51120973,0.47600338,0.48254466
404,2000,0,0.07258064,0.06040085,0.06651876
404,2000,1,0.01495877,0.01394028,0.01445087
404,2000,2,0.00941882,0.00862151,0.00902093
404,2000,3,0.00641869,0.00570532,0.00606248
404,2000,4,0.004517,0.00391308,0.00421535
404,2000,5,0.00336065,0.00287911,0.00312009
404,2000,6,0.00278979,0.00235816,0.00257413
404,2000,7,0.00239271,0.00204211,0.0022175
404,2000,8,0.00210344,0.00180999,0.00195675
404,2000,9,0.00190734,0.00167445,0.0017909
404,2000,10,0.00179549,0.00159976,0.00169761
404,2000,11,0.00174979,0.00156955,0.00165965
404,2000,12,0.00177497,0.00161962,0.00169729
404,2000,13,0.00185813,0.00173591,0.00179703
404,2000,14,0.00201619,0.00190825,0.00196223
404,2000,15,0.00223322,0.00215291,0.00219308
404,2000,16,0.00250771,0.00239749,0.00245264
404,2000,17,0.00285214,0.0026971,0.00277471
404,2000,18,0.00320394,0.00302398,0.00311409
404,2000,19,0.0035463,0.00335136,0.00344899
404,2000,20,0.00390339,0.00371553,0.00380962
404,2000,21,0.00423493,0.00402206,0.00412868
404,2000,22,0.00454093,0.00442139,0.00448126
404,2000,23,0.00479936,0.00482046,0.00480989
404,2000,24,0.00503274,0.00522814,0.00513027
404,2000,25,0.00525752,0.00565174,0.00545429
404,2000,26,0.00546665,0.00608412,0.00577482
404,2000,27,0.00570609,0.00650638,0.00610541
404,2000,28,0.00595791,0.00688393,0.00641996
404,2000,29,0.00621244,0.00726908,0.00673974
404,2000,30,0.00655499,0.00764966,0.00710135
404,2000,31,0.00679919,0.00793833,0.00736787
404,2000,32,0.0071973,0.00837828,0.007787
404,2000,33,0.00756174,0.00875857,0.00815951
404,2000,34,0.00796089,0.00918251,0.00857124
404,2000,35,0.00842319,0.00966613,0.00904451
404,2000,36,0.00884071,0.01005495,0.00944807
404,2000,37,0.00928041,0.01043573,0.00985866
404,2000,38,0.00974662,0.01083982,0.0102941
404,2000,39,0.01017435,0.01117032,0.0106735
404,2000,40,0.01074917,0.011572,0.0111619
404,2000,41,0.01107839,0.01182096,0.01145121
404,2000,42,0.01168031,0.01216274,0.0119228
404,2000,43,0.01212544,0.0124591,0.01229338
404,2000,44,0.01269445,0.01282569,0.01276061
404,2000,45,0.01336671,0.01328302,0.01332444
404,2000,46,0.01392686,0.01370052,0.01381228
404,2000,47,0.01463982,0.01420138,0.01441736
404,2000,48,0.01548804,0.01484669,0.01516184
404,2000,49,0.01631294,0.01549321,0.0158949
404,2000,50,0.01741064,0.01630977,0.01687219
404,2000,51,0.01808932,0.01687339,0.01751504
404,2000,52,0.01921222,0.01771547,0.01849764
404,2000,53,0.02009584,0.01840957,0.01927279
404,2000,54,0.02111503,0.01923484,0.02016905
404,2000,55,0.02218884,0.02011523,0.02111429
404,2000,56,0.02332398,0.02109077,0.02213372
404,2000,57,0.0245767,0.02213433,0.02323743
404,2000,58,0.02622214,0.02347084,0.02466849
404,2000,59,0.02795516,0.0249007,0.02618414
404,2000,60,0.03041186,0.02681365,0.02828339
404,2000,61,0.0321595,0.02842542,0.02992083
404,2000,62,0.03488245,0.03069676,0.03235708
404,2000,63,0.03738094,0.03298605,0.03472987
404,2000,64,0.04010689,0.03554324,0.03736247
404,2000,65,0.04310529,0.03843372,0.04030724
404,2000,66,0.04519373,0.04023981,0.04223901
404,2000,67,0.04778777,0.04239222,0.04458699
404,2000,68,0.05075108,0.04489999,0.04730795
404,2000,69,0.05379473,0.04742094,0.05007172
404,2000,70,0.05817747,0.05105056,0.05403594
404,2000,71,0.06115232,0.05345121,0.05670338
404,2000,72,0.0662656,0.0575323,0.06126827
404,2000,73,0.07070557,0.0610061,0.06522824
404,2000,74,0.07573456,0.06497193,0.06971743
404,2000,75,0.08121295,0.06925423,0.07454148
404,2000,76,0.0867736,0.07329692,0.07923216
404,2000,77,0.09268441,0.07748122,0.08415257
404,2000,78,0.10012509,0.08311088,0.09058691
404,2000,79,0.10694829,0.08765549,0.09613278
404,2000,80,0.11582527,0.09451096,0.10382892
404,2000,81,0.12437065,0.10107316,0.11121558
404,2000,82,0.1374664,0.11322075,0.12377256
404,2000,83,0.14961542,0.12409583,0.13521612
404,2000,84,0.16378139,0.13691415,0.14859294
404,2000,85,0.17675291,0.14915011,0.16105506
404,2000,86,0.19178444,0.1626064,0.17505633
404,2000,87,0.20668718,0.17576753,0.1887665
404,2000,88,0.22295768,0.19069825,0.20401372
404,2000,89,0.23907625,0.20505517,0.21886836
404,2000,90,0.25865388,0.22508104,0.23850065
404,2000,91,0.27410766,0.2373008,0.25171124
404,2000,92,0.29596232,0.25851238,0.27289631
404,2000,93,0.31645616,0.27776211,0.29240224
404,2000,94,0.33835974,0.29900553,0.31353505
404,2000,95,0.36175049,0.32231681,0.33621127
404,2000,96,0.38377727,0.34392798,0.35693317
404,2000,97,0.40529802,0.36512424,0.37673907
404,2000,98,0.42686343,0.3860813,0.39478567
404,2000,99,0.4551219,0.41420404,0.41781897
404,2000,100,0.51266959,0.47517135,0.48092426
404,2001,0,0.06959752,0.05785932,0.06375711
404,2001,1,0.01395627,0.01300598,0.01348253
404,2001,2,0.00881806,0.00801851,0.00841916
404,2001,3,0.00601767,0.00534112,0.00567992
404,2001,4,0.00424752,0.00370532,0.0039767
404,2001,5,0.00316201,0.00275323,0.00295777
404,2001,6,0.00263156,0.0022736,0.0024527
404,2001,7,0.00226477,0.0019776,0.00212127
404,2001,8,0.0019949,0.00176372,0.00187935
404,2001,9,0.0018114,0.0016395,0.00172547
404,2001,10,0.00170916,0.00157302,0.00164109
404,2001,11,0.00167189,0.00154593,0.0016089
404,2001,12,0.00169946,0.00159762,0.00164853
404,2001,13,0.00178399,0.00171871,0.00175135
404,2001,14,0.00194406,0.00190025,0.00192216
404,2001,15,0.00216472,0.00215301,0.00215886
404,2001,16,0.00244058,0.00240281,0.0024217
404,2001,17,0.00278742,0.00269958,0.00274353
404,2001,18,0.00314366,0.00303149,0.00308764
404,2001,19,0.00348544,0.00334976,0.0034177
404,2001,20,0.00384256,0.00370037,0.00377157
404,2001,21,0.0041752,0.0039909,0.00408319
404,2001,22,0.00448286,0.00437394,0.00442848
404,2001,23,0.00474401,0.00474962,0.00474681
404,2001,24,0.00498154,0.00513232,0.00505679
404,2001,25,0.00521344,0.0055377,0.00537526
404,2001,26,0.00542891,0.00594796,0.00568793
404,2001,27,0.00567631,0.00634481,0.00600985
404,2001,28,0.00593484,0.0067004,0.00631669
404,2001,29,0.00619613,0.0070762,0.00663506
404,2001,30,0.00654409,0.00743727,0.0069896
404,2001,31,0.00679522,0.00772178,0.00725744
404,2001,32,0.00719679,0.00814154,0.00766817
404,2001,33,0.00756787,0.00850881,0.00803746
404,2001,34,0.0079761,0.00891674,0.00844567
404,2001,35,0.00844495,0.00938516,0.00891445
404,2001,36,0.00886947,0.00976384,0.0093163
404,2001,37,0.00931909,0.01014028,0.00972963
404,2001,38,0.00979071,0.01053546,0.01016329
404,2001,39,0.01022627,0.01087693,0.01055198
404,2001,40,0.01080614,0.01126397,0.0110355
404,2001,41,0.01114476,0.01154632,0.01134612
404,2001,42,0.01174763,0.01187542,0.01181177
404,2001,43,0.01220347,0.01219069,0.01219705
404,2001,44,0.01277935,0.01256206,0.01266998
404,2001,45,0.0134584,0.01301663,0.01323567
404,2001,46,0.01402939,0.01344985,0.0137366
404,2001,47,0.01474838,0.01395794,0.01434812
404,2001,48,0.01559894,0.01459331,0.01508852
404,2001,49,0.01642731,0.01525002,0.01582827
404,2001,50,0.01752579,0.01603716,0.01676622
404,2001,51,0.01820999,0.01663436,0.01743881
404,2001,52,0.01932673,0.0174491,0.01843921
404,2001,53,0.02021393,0.01815091,0.01922809
404,2001,54,0.0212347,0.01897007,0.02012826
404,2001,55,0.02231685,0.01985283,0.02107582
404,2001,56,0.02345052,0.02082514,0.02208854
404,2001,57,0.0247088,0.02187754,0.02319806
404,2001,58,0.02634901,0.02319342,0.02461653
404,2001,59,0.02808154,0.0246319,0.02613099
404,2001,60,0.03053399,0.02646686,0.0281724
404,2001,61,0.03228517,0.02812763,0.02982203
404,2001,62,0.03499109,0.03034208,0.03219936
404,2001,63,0.03747725,0.03262757,0.03454617
404,2001,64,0.04019034,0.03517214,0.03715777
404,2001,65,0.04317124,0.03804702,0.0400839
404,2001,66,0.04523877,0.03989521,0.04203191
404,2001,67,0.04779857,0.04205635,0.0443664
404,2001,68,0.05072298,0.04454374,0.0470488
404,2001,69,0.05373295,0.04711338,0.04982772
404,2001,70,0.05805716,0.05063187,0.05370773
404,2001,71,0.06101311,0.05312608,0.05641559
404,2001,72,0.0660596,0.05714752,0.06089326
404,2001,73,0.07045494,0.06064366,0.06481873
404,2001,74,0.07543124,0.06459948,0.06928747
404,2001,75,0.08085689,0.06886562,0.0741196
404,2001,76,0.08637526,0.07290752,0.07882004
404,2001,77,0.09224605,0.07707182,0.08370139
404,2001,78,0.09964152,0.08261915,0.09002169
404,2001,79,0.1064376,0.08708607,0.09550325
404,2001,80,0.11528,0.09380183,0.10313286
404,2001,81,0.12381588,0.10034486,0.1104778
404,2001,82,0.13685645,0.11243642,0.12292595
404,2001,83,0.14896965,0.12327197,0.13429989
404,2001,84,0.16308648,0.1360407,0.14765271
404,2001,85,0.17603503,0.14823658,0.16013394
404,2001,86,0.19104251,0.16166975,0.17413366
404,2001,87,0.20592567,0.17479061,0.18784688
404,2001,88,0.2221659,0.189676,0.20308521
404,2001,89,0.23828082,0.20401049,0.2178813
404,2001,90,0.25782116,0.2239686,0.23743776
404,2001,91,0.27331956,0.23617952,0.250714
404,2001,92,0.29515967,0.25734461,0.27181869
404,2001,93,0.3156545,0.27656578,0.29123388
404,2001,94,0.33753181,0.29777109,0.31246206
404,2001,95,0.36083471,0.32103826,0.33538845
404,2001,96,0.38282104,0.34260435,0.356455
404,2001,97,0.40429549,0.36374185,0.37670947
404,2001,98,0.42554713,0.38444955,0.39618528
404,2001,99,0.45302978,0.41205038,0.4210387
404,2001,100,0.50970486,0.47250273,0.47796281
404,2002,0,0.06641169,0.05516557,0.06081663
404,2002,1,0.01278122,0.01216525,0.01247428
404,2002,2,0.0081469,0.00750548,0.00782702
404,2002,3,0.00554941,0.00496905,0.00525977
404,2002,4,0.00392229,0.00342722,0.00367507
404,2002,5,0.00290304,0.00253331,0.00271832
404,2002,6,0.00242261,0.00208884,0.00225582
404,2002,7,0.00209416,0.00182208,0.00195819
404,2002,8,0.0018481,0.00162628,0.00173724
404,2002,9,0.00167853,0.00151446,0.00159652
404,2002,10,0.001589,0.00145397,0.00152149
404,2002,11,0.00156505,0.00142998,0.00149751
404,2002,12,0.00159569,0.00148245,0.00153906
404,2002,13,0.00167905,0.00160234,0.00164068
404,2002,14,0.00183584,0.0017783,0.00180706
404,2002,15,0.00205418,0.00202711,0.00204064
404,2002,16,0.00231645,0.0022694,0.00229293
404,2002,17,0.0026608,0.0025683,0.00261456
404,2002,18,0.00301182,0.00289965,0.00295576
404,2002,19,0.00334444,0.00322521,0.00328488
404,2002,20,0.00370176,0.0035875,0.0036447
404,2002,21,0.00404473,0.00388573,0.00396534
404,2002,22,0.00437667,0.00428681,0.0043318
404,2002,23,0.00467094,0.00468532,0.00467812
404,2002,24,0.00494585,0.00509303,0.00501933
404,2002,25,0.0052241,0.00552437,0.00537395
404,2002,26,0.00548078,0.00596604,0.00572291
404,2002,27,0.00577732,0.00639615,0.00608606
404,2002,28,0.00608063,0.00677464,0.0064268
404,2002,29,0.00638552,0.007181,0.00678215
404,2002,30,0.00678251,0.00755866,0.00716946
404,2002,31,0.00707598,0.00786352,0.00746864
404,2002,32,0.00751892,0.00830439,0.00791059
404,2002,33,0.00793724,0.00869007,0.0083127
404,2002,34,0.00839904,0.00911938,0.00875838
404,2002,35,0.00891715,0.0096161,0.0092659
404,2002,36,0.00938402,0.01000532,0.00969413
404,2002,37,0.00988037,0.01039352,0.01013664
404,2002,38,0.01037848,0.01078658,0.01058242
404,2002,39,0.01084163,0.01112745,0.01098457
404,2002,40,0.01144718,0.0115045,0.01147586
404,2002,41,0.01179993,0.01178854,0.01179422
404,2002,42,0.0123995,0.0120903,0.01224447
404,2002,43,0.01286899,0.01240501,0.01263611
404,2002,44,0.01345249,0.01277143,0.0131102
404,2002,45,0.01413463,0.01322282,0.01367564
404,2002,46,0.01471167,0.01365063,0.0141766
404,2002,47,0.0154247,0.0141534,0.01478225
404,2002,48,0.01626306,0.01477186,0.01550768
404,2002,49,0.01707141,0.01541243,0.016229
404,2002,50,0.01815274,0.01616541,0.01714097
404,2002,51,0.01880835,0.01674773,0.01775625
404,2002,52,0.01986695,0.01751571,0.01871518
404,2002,53,0.02070818,0.0181916,0.01951733
404,2002,54,0.02167658,0.01897601,0.02038458
404,2002,55,0.02272946,0.01983242,0.02131236
404,2002,56,0.02379096,0.02076717,0.02226622
404,2002,57,0.02500357,0.02178646,0.02333268
404,2002,58,0.02657452,0.02304072,0.02468668
404,2002,59,0.0282548,0.02442313,0.02614856
404,2002,60,0.03065918,0.02616235,0.0281131
404,2002,61,0.03236251,0.02779166,0.0297047
404,2002,62,0.03495995,0.02990183,0.03195889
404,2002,63,0.03734483,0.03210986,0.03419633
404,2002,64,0.03994782,0.03456918,0.03669181
404,2002,65,0.04279219,0.0373473,0.03949627
404,2002,66,0.04479502,0.03915613,0.04139165
404,2002,67,0.04723797,0.04125987,0.04364353
404,2002,68,0.05004893,0.04367966,0.04623408
404,2002,69,0.05297631,0.046202,0.04893919
404,2002,70,0.05719609,0.04961614,0.0527129
404,2002,71,0.06012769,0.05212502,0.05542675
404,2002,72,0.06505416,0.05606558,0.05979805
404,2002,73,0.06940087,0.05954222,0.06366539
404,2002,74,0.07433172,0.06348506,0.06807572
404,2002,75,0.07974342,0.0677453,0.0729072
404,2002,76,0.0852818,0.07182704,0.07768308
404,2002,77,0.09122062,0.07604537,0.08265767
404,2002,78,0.09870517,0.08165822,0.08904295
404,2002,79,0.10566095,0.08624436,0.09460641
404,2002,80,0.11470606,0.09311162,0.10240196
